Locus,Mean,2.5%,10%,50%,90%,97.5%
X4293,0.014527403119564278,0.001447809204716498,0.006204562054502982,0.014544010576574054,0.022667331503420766,0.02711085715579675
X2840,-0.011725276557104303,-0.025304241407313566,-0.020715295242958766,-0.011778779029485199,-0.002803781666800743,0.0020511229950917775
X4680,0.011253877128593498,-0.0013869757488345316,0.0029745177788328987,0.011267618647140492,0.019559510660333814,0.02420568006314333
X2841,-0.01110195366706833,-0.02513919270613317,-0.020234938849420216,-0.01104682818240295,-0.0020675011067415603,0.002530114302581836
X5330,0.009142142473053354,-0.002731357119299555,0.0014435721309826793,0.009254118242568679,0.016896449683370264,0.021199263681491984
X3915,-0.004303626092192424,-0.017185645434071473,-0.012690690427889523,-0.004277444263870475,0.004033646568666528,0.008717033441064044
X4753,-0.003981724832909423,-0.016401544907919393,-0.012051182436608882,-0.004044457699426058,0.0042911592858635005,0.008901647100201412
X4612,0.0012696574408826013,-0.015423276828484543,-0.009515861596513069,0.0012433276363899145,0.012084461119768533,0.018617693638792496
X2517,-9.589276093940099e-4,-0.014848632368592518,-0.01005418007603589,-8.952624645022359e-4,0.007887118827252997,0.012588423814407019
X6607,2.472556599825622e-5,-0.014661918585699528,-0.009356867842256245,-1.6358191195109178e-5,0.009257048682876731,0.01418244006304933
