Locus,Mean,2.5%,10%,50%,90%,97.5%
X40856,0.022044320655288763,0.0073052369032325605,0.0128291736582619,0.02213524666740769,0.03118113710629348,0.03693565208627838
X65887,-0.021346203264162093,-0.0330397892571076,-0.028751734178018466,-0.02135306522708897,-0.013814111206338138,-0.009713367622464452
X34862,0.020048549093965928,0.007439185223386487,0.011853090647401003,0.020114438131427142,0.02830810902839291,0.03277821082225615
X68674,0.019778519193740605,0.006201145950811018,0.010729901035570914,0.019842524428537116,0.02860924228651836,0.03347579809396118
X53601,0.0176743367088719,0.003734538620759035,0.008685913090599875,0.017737722999620724,0.02668164421576851,0.03139796674864589
X28982,0.01763365957093793,0.005652692863285789,0.009689394164845596,0.017558756686705354,0.02575237010593644,0.030499249423679056
X71254,-0.016998022737026088,-0.030000461824168413,-0.025460964676759554,-0.01703860820294909,-0.008452215172532994,-0.003376758995444533
X28981,0.016503406147813753,0.004196222560124496,0.008412548387206063,0.01657758218033556,0.024532701781225817,0.028616598904021132
X44522,-0.01647394749308119,-0.028595042464478,-0.024788451507799875,-0.01658384571585119,-0.008368620949591912,-0.0039814160088581674
X25832,0.015414189810351189,0.001696100114271062,0.0062494094829631235,0.015423520805991832,0.02448558044777901,0.029754065988148764
X25831,-0.015296895141634619,-0.029194281200788017,-0.024390253963549657,-0.01526785468035312,-0.006620899133185562,-0.0018933047918501303
X40182,0.015135372622154926,2.0009679804610937e-4,0.0054387687428878164,0.015008985997148908,0.025017620251049782,0.03028009376804119
X38743,-0.014876323772117605,-0.028772972568801958,-0.023749587527397878,-0.014907725578455211,-0.006177913110223695,-0.0011787296497081973
X4293,0.014575702571329537,0.0022238820605234447,0.006571391514556308,0.014602524945389283,0.02275845670184083,0.02734721910794197
X17677,-0.01455282652023951,-0.027759393394404266,-0.023036125973404774,-0.01435204771336442,-0.005995716602709756,-0.0015223707969764788
X36978,0.013815359682551707,0.0011441500925378088,0.005300266655531591,0.013753097032289226,0.022478123707764475,0.027106348412742048
X88531,-0.013664114697586948,-0.02840767412367623,-0.023557488085991493,-0.01367993087711868,-0.003996468956552246,0.0010853326932636156
X38742,-0.013623080403528115,-0.026551737398314706,-0.02234204578073051,-0.013582388379911546,-0.005105219273770777,-7.451390110288413e-4
X85801,-0.01361766927805438,-0.026140871617262564,-0.02195698195132871,-0.013573667825032807,-0.005442997898540429,-8.805256787108877e-4
X65932,0.013500267984677475,1.9477281913656302e-5,0.004695114076853869,0.013532844676523211,0.022297903329377977,0.02676245935883247
X65930,0.013476907995869626,3.859974880584711e-4,0.00489741526102296,0.013496348454715295,0.02209374982519284,0.02637222759477061
X58326,-0.013409001883945396,-0.025511323241423457,-0.021452451947654175,-0.013404775315726095,-0.005359771060238882,-8.654907974243863e-4
X88532,-0.013389471622416604,-0.028967970832384726,-0.023520708255043685,-0.013400796395671502,-0.003363375673053021,0.0021406292968358404
X65931,0.0133215697245303,5.801754220727811e-6,0.004678206890717636,0.01325412975337352,0.0219310456367525,0.026994475608479153
X35960,-0.013129796086254206,-0.02684910483780068,-0.021935003186102732,-0.013108299087862391,-0.004392221205050984,5.118441704799955e-4
X21072,0.012786246998642791,-9.201293516883828e-4,0.0038519036785510793,0.012829023248339018,0.021652764395660218,0.026300586870373607
X86695,-0.012752577573390263,-0.025417804957248095,-0.02112905411008369,-0.012750266864396238,-0.00435305574229634,-2.122393487558992e-4
X69174,-0.012703848233481044,-0.02682836690185371,-0.021859491090865896,-0.012771744655430574,-0.0033774148862056163,0.0016050044266317897
X54862,-0.012226938596753842,-0.026483198628534314,-0.021347534594491378,-0.01217996305134849,-0.0031149080709461253,0.002464769651223803
X55335,0.011996065522379433,-4.009528834381972e-4,0.003559492578392414,0.011938678914515732,0.020502920978248428,0.025058045669259465
X66772,0.01197901093264183,-0.001076524111303393,0.0037635559112113733,0.011999088572552878,0.020189224055628306,0.02481211649776995
X2840,-0.011850921678875352,-0.025487961973386642,-0.02088049425098602,-0.01206299746167816,-0.0028463807590981124,0.0024174410636381045
X84646,0.011826265765603063,-0.0014917664792256985,0.002863847336418368,0.011913617108737734,0.020724387663019643,0.02504276450106477
X31891,0.01177670115350243,-0.0019525285926994113,0.0026972591579807253,0.011784164997934323,0.020733516495484182,0.0255851965668086
X29507,-0.01175488359469831,-0.024611020299253397,-0.020164483645783146,-0.011647803952365681,-0.003733653116241854,8.466168021025696e-4
X55337,0.01168680071626879,-0.0020869629931775436,0.002810471048403315,0.011797693504592323,0.020656919023532967,0.024888976100682716
X21450,-0.011664134812779243,-0.026983227443765124,-0.02202035822879439,-0.011763733775355738,-0.001648122574805213,0.0039731793107300765
X58325,-0.011661882636158154,-0.024281804072290334,-0.019777988933086875,-0.011670524281615042,-0.003691778458725076,1.6207789325959504e-4
X69176,-0.011536993766506399,-0.02563267203991722,-0.0207168915749965,-0.011517966095622324,-0.0021857886384127794,0.00239356634739091
X72016,-0.011334152771674549,-0.02612745462543863,-0.020388104551522165,-0.01134974650363886,-0.002092052836813337,0.002510744437804867
X2841,-0.011289162168929962,-0.02437444497353502,-0.01989475901077476,-0.011268687400984401,-0.002662879308719815,0.0015813351705338857
X85914,-0.011235029704936774,-0.024362163905852077,-0.01973922104728417,-0.011083306459668752,-0.00295898261075595,0.0011047138420094524
X89363,0.011226542175324717,-0.003478954537919314,0.0015884728583862547,0.01120294068879419,0.020687800124353565,0.026124027739453232
X4680,0.011222168545143619,-0.001454674007044937,0.002969777906492457,0.01109778962613621,0.019852956574071063,0.024331873174188345
X54861,-0.011023532398521168,-0.02503454191989587,-0.02056562491008224,-0.010975959789219145,-0.0016224327137997659,0.0032039163411527196
X89364,0.010854669354772561,-0.003961351829824645,0.001189425840955151,0.010898342676958672,0.02042322644809544,0.025342473865221413
X55336,0.01082024503512283,-0.002288845496940086,0.0019766360609684164,0.010829508916173285,0.01965297583207505,0.024180155078986756
X89362,0.010691386322730955,-0.003703851424262958,9.845227398114656e-4,0.010634287674021593,0.020553566292652162,0.025712825947027118
X59849,-0.010322622872062986,-0.023537431732232685,-0.01907543069326045,-0.010323649318802024,-0.0016653909888130066,0.0028962045013789023
X42694,-0.010284373415622853,-0.02411615752498958,-0.019221664477757344,-0.010307058297665003,-0.0013075394402241953,0.00311967281923268
X61207,-0.010124340234823248,-0.023909102247875975,-0.01900150141929193,-0.010084046421763186,-0.0010821574632221662,0.0030682035791613936
X14828,-0.010056904954072254,-0.022572840501112842,-0.01853191412572307,-0.010183909835130348,-0.0016802174332487668,0.0027183497006740983
X38313,-0.010054807366096541,-0.024091086121786044,-0.01905409034943066,-0.009974960515373141,-0.001154512218313913,0.0036034499320062104
X44210,-0.00999768696179821,-0.02468950063488041,-0.019700263479754104,-0.009948460456961496,-4.282074226963776e-4,0.005141890138094126
X41874,0.009965926955280265,-0.0028965133835770897,0.0015834378843487995,0.00998453234034202,0.01815101410908292,0.022711097756800802
X10914,0.00987065948391329,-0.003557794663029136,0.0012168354318952408,0.00982705608375024,0.018684551828239238,0.02319517574902788
X17757,-0.009745614152599797,-0.024910894685711032,-0.019574760428285952,-0.009840325053370678,3.500030642416429e-4,0.0061288206969263605
X15488,-0.009715529960939566,-0.023176638949021194,-0.01856288838818529,-0.009652808121859792,-6.982187917550181e-4,0.0038844285565819672
X11151,-0.009558205090809698,-0.02307293525843412,-0.017954144128671252,-0.009382859705774432,-0.0011227838361494342,0.003213262052404995
X59850,-0.009546972265654317,-0.022950484651834108,-0.018437666284878088,-0.009499288659881804,-7.726085170081359e-4,0.003440283472361345
X51834,-0.009508849718276131,-0.0237560144650321,-0.01882318794345986,-0.00961861919937827,-2.471581540826924e-4,0.005367431319584458
